instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
3671,empty_field,I Will Go Sailing No More - Remastered 2015,2imkodSyg1hOZwZuE2fJdU,25,0.903,0.232,181986.0,0.102,0.00811,C,0.103,-13.295,Major,0.0331,81.091,3-Apr,0.0508,Movie
3672,Henri Salvador,Monsieur Le Bon Dieu,40lKptao1hxVqA7fd1OOGp,0,0.776,0.363,180133.0,0.153,9e-06,C,0.355,-10.686,Major,0.0346,73.134,4-Apr,0.352,Movie
3673,Leopold Stokowski,"Russian Easter Overture, Op. 36",2T12BleYYXpuWuT1zuXnfS,2,0.815,0.25,858160.0,0.129,0.653,A,0.109,-22.835,Minor,0.0394,78.089,4-Apr,0.126,Movie
3674,Henri Salvador,Chanson surréaliste,1xnSRAnAOVjjpT2OOd1qBd,0,0.745,0.688,207089.221185372,0.346,4.14e-06,G#,0.205,-10.774,Major,0.638,101.002,3-Apr,0.573,Movie
3675,Bernard Minet,G.I. Joe (Toujours au combat) [Générique],1bVVKpdOuQ77Ti3kcTdfTy,9,0.352,0.769,207089.221185372,0.91,0.0,B,0.307,-7.978,Major,0.0853,138.08,4-Apr,0.865,Movie
3676,Randy Newman,Gary's in Trouble,6Kul4EcBgImHOP0Ob32Djx,1,0.951,0.0874,207089.221185372,0.0969,0.765,F,0.148,-20.017,Major,0.0388,82.259,4-Apr,0.0356,Movie
3677,empty_field,Air Mail/Admiral Boom/The Not-So-Perfect Nannies/Mary Poppins Arrives,6XO6RLI2WW08y6terldsaf,15,0.9,0.276,186720.0,0.107,0.699,C,0.0777,-20.875,Major,0.0416,?,4-Apr,0.127,Movie
3678,Alan Menken,The Library,2BgD1WUT45SDvAqyNAzR3S,39,0.895,0.168,207089.221185372,0.0151,0.923,E,0.192,-27.59,Minor,0.043,66.199,3-Apr,0.0638,Movie
3679,Oliver Wallace,Midnight Chase,2BVUOGciUUUqOPSLtHwLGp,8,0.876,0.387,96093.0,0.456,0.916,A,0.129,-12.276,Major,0.034,78.388,4-Apr,0.367,Movie
3680,Emmanuel Moire,La Fin,4QGmfeFGs0wShQclIBTJMw,6,0.95,0.405,261173.0,0.205,0.000168,C,0.113,-14.745,Minor,0.0331,111.239,3-Apr,0.215,Movie
3681,George Bruns,There You Are,1vxkXq9ifXIGRqntjvdg3G,0,0.814,0.496,22440.0,0.268,0.8,A#,0.208,-12.714,Major,0.0666,120.3,3-Apr,0.547,Movie
3682,Bernard Minet,Je n'ai pas su te prendre te comprendre,7Deb4scGmEv4fY2CZcVnSb,1,0.326,0.695,241027.0,0.967,0.00681,C,0.298,-6.243,Major,0.0338,129.984,4-Apr,0.962,Movie
3683,Henri Salvador,Blues dingue,2rVspPHzTJsSQxrSJsjRVF,0,0.0115,0.699,310973.0,0.581,8.3e-06,C#,0.54,-8.136,Major,0.293,87.809,4-Apr,0.587,Movie
3684,Justin Hurwitz,"Planetarium - From ""La La Land"" Soundtrack",6jrLNZdo6M8imNVzWPS5Rc,60,0.92,0.248,257280.0,0.142,0.733,G,0.548,-15.443,Major,0.0379,128.841,4-Apr,0.0439,Movie
3685,empty_field,Fee Foo The Gentle Giant,4Mj1cwQk0Fu37EO4fE7K07,0,0.947,0.64,207089.221185372,0.127,0.0,C,0.111,-21.751,Major,0.962,79.084,4-Apr,0.496,Movie
3686,Randy Newman,Fireball Beach,6bGwKHXHNLmTy6yt147FPh,15,0.952,0.332,207089.221185372,0.153,0.821,C,0.115,-11.058,Major,0.039,123.122,4-Apr,0.152,Movie
3687,Oliver Wallace,Hindustan,4qY7GXKSo1Sz2w5hbwJwm9,17,0.425,0.568,207089.221185372,0.445,0.711,G#,0.666,-17.028,Major,0.176,106.217,4-Apr,0.793,Movie
3688,Disneyland Children's Chorus,El Rorro,3opfNJLfj9vf6OpFeYnEhE,9,0.895,0.372,207089.221185372,0.196,0.0,F,0.479,-16.105,Major,0.0371,?,3-Apr,0.818,Movie
3689,empty_field,Father,6ZyNjT2hYvfV5PuW84dp1E,12,0.819,0.541,254747.0,0.366,0.00162,D#,0.0914,-6.847,Minor,0.0291,120.064,4-Apr,0.161,Movie
3690,empty_field,"Bambi And The Great Prince - From ""Bambi II""/Score",1Yl4UBgyoHPgyne7rEsFZp,20,0.896,0.184,207089.221185372,0.269,0.868,A#,0.137,-16.068,Major,0.045,82.13,3-Apr,0.04,Movie
3691,Roy Dotrice,Pocahontas,6WSuVEjOJGT9yHGxTafFIX,29,0.807,0.545,947147.0,0.391,0.0,C,0.0687,-12.628,Major,0.878,80.582,4-Apr,0.594,Movie
3692,Bill Thompson,The Free Things in Life are Best,7qazaTRATxuGTEDlvMDXDT,10,0.473,0.563,75307.0,0.56,0.0,C,0.411,-7.408,Major,0.194,105.791,3-Apr,0.914,Movie
3693,Angela Lansbury,Rose's Turn,0eBr9W1GE5nou99gRdy02J,3,0.768,0.568,207089.221185372,0.424,3.8e-05,C,0.0659,-12.461,Major,0.425,?,4-Apr,0.48,Movie
3694,Bruno Pelletier,Dénaturé,6p3fhf6yZtHmvdiiXjQJqP,9,0.388,0.528,189680.0,0.539,0.0,A#,0.11,-6.285,Minor,0.0592,?,4-Apr,0.372,Movie
3695,Terry Gilkyson,The Bare Necesseties,6jUj5sqC0BH7xwbezIgvLS,0,0.983,0.848,33467.0,0.191,0.0339,D,0.09,-11.254,Major,0.0668,88.749,1-Apr,0.921,Movie
3696,empty_field,Boo Escapes,198qSChSMQFuSimdeeY9gK,22,0.882,0.421,51787.0,0.06,0.642,D#,0.614,-14.435,Major,0.0295,89.746,4-Apr,0.128,Movie
3697,Idina Menzel,Bridge Over Troubled Water - Live,3SfSYQLgcrGajPkU5EEr2E,17,0.831,0.324,310400.0,0.172,0.0,G,0.985,-13.054,Major,0.0406,?,4-Apr,0.28,Movie
3698,Mike Douglas,A House of Love,0KpMY3D2G8253VTZbDBUmA,1,0.887,0.393,207089.221185372,0.347,1.17e-06,A#,0.267,-11.988,Major,0.0344,101.656,3-Apr,0.513,Movie
3699,Chorus,Vakadya Vata,3wHtfdqrTVltar7UiJ9qTg,0,0.339,0.462,279118.0,0.543,0.0,G,0.178,-5.856,Major,0.0357,140.859,3-Apr,0.399,Movie
3700,Le Club des Juniors,L'île aux enfants,4ZpLQc5bhA3OGlrXVJbPZG,12,0.0497,0.665,236534.0,0.728,0.0823,G,0.12,-12.62,Major,0.035,128.542,4-Apr,0.447,Movie
3701,empty_field,Un seul capitaine - Acoustic,0gTnBZMkD6ugki3GKpEeOv,12,0.854,0.543,257693.0,0.218,0.0,C,0.105,-11.595,Major,0.0474,124.318,4-Apr,0.363,Movie
3702,Riders In The Sky,At the End of the Rainbow Trail,6bdt0GYvmh3lCMfZOMswfE,0,0.891,0.643,130200.0,0.232,0.0,A#,0.0631,-14.396,Major,0.0615,150.927,4-Apr,0.662,Movie
3703,Randy Newman,Pretty Boy,67fnfSJWtBQBBQwjdOatAM,18,0.912,0.438,243973.0,0.0612,0.00956,G,0.109,-20.768,Minor,0.0323,72.928,4-Apr,0.0615,Movie
3704,Emmanuel Moire,La blessure,1VU1ZlNpVgq8EiYL43BQl1,8,0.654,0.576,275400.0,0.321,0.0,A,0.146,-10.077,Minor,0.0277,?,4-Apr,0.211,Movie
3705,Charlton Heston,"Chorus: Noah, Noah, Hold On",1JHJVJm19VbLaG8EGJzzye,0,0.992,0.449,40400.0,0.196,0.0,C#,0.145,-17.765,Major,0.0359,84.267,4-Apr,0.246,Movie
3706,empty_field,You Know I'm No Good,6VAxXV9qiEPxRBhgJ81J4u,3,0.9,0.471,207089.221185372,0.498,0.0327,D,0.117,-9.02,Minor,0.029,112.398,4-Apr,0.719,Movie
3707,Lorie,Ma Bonne Etoile - Live,3szI9hDVbyOYU0yd77G35n,3,0.036,0.508,291987.0,0.903,1.6e-06,F,0.934,-5.37,Major,0.0535,134.964,4-Apr,0.197,Movie
3708,empty_field,"""Staff Meeting Everybody!""",4wtyVaBlDmssq5sj1cwF9S,17,0.959,0.407,43813.0,0.0281,0.663,C,0.106,-20.745,Major,0.0424,163.851,4-Apr,0.438,Movie
3709,Liz Callaway,"Stop, Time (Big)",6XMiLgDlsILQF7eN5P7ASv,34,0.864,0.216,161507.0,0.319,0.000315,D,0.0993,-13.272,Major,0.0318,81.13,4-Apr,0.27,Movie
3710,empty_field,When Did We Go Dumb?,4a8sO6Bua19TT2OdDvwLpa,6,0.5,0.347,245160.0,0.336,0.000146,E,0.3,-9.7,Major,0.0328,113.277,3-Apr,0.138,Movie
3711,Henri Salvador,La Vie Grise,78PncQfYJWDy6ISqPECz4p,0,0.762,0.355,207089.221185372,0.16,0.000181,G#,0.169,-12.283,Major,0.0325,72.913,4-Apr,0.17,Movie
3712,Lea Salonga,Desiderata,57Vjbd6Fo8T98UdjIPEPkH,9,0.707,0.384,301427.0,0.541,0.0,C#,0.124,-7.387,Major,0.0856,79.628,5-Apr,0.442,Movie
3713,empty_field,Rosie,77m0rv9Ki5EOMWmsvHnLK8,31,0.939,0.443,217187.0,0.125,1.42e-05,C,0.187,-19.391,Major,0.0321,87.183,4-Apr,0.501,Movie
3714,Jean Claude Corbel,Cendrillon 2,2MwfzAP49QUJEU007SWk7W,0,0.813,0.457,322893.0,0.386,0.0,C,0.169,-11.081,Major,0.0782,83.719,4-Apr,0.293,Movie
3715,Lea Salonga,This Is Not Over,37EJtTS7jT5WUyXGZzrwnI,11,0.928,0.406,170920.0,0.263,1.15e-05,G#,0.119,-11.815,Minor,0.0443,89.34,4-Apr,0.348,Movie
3716,Jodi Benson,The Lord's Prayer,16vFn2bkTFlroRFEm9zkUV,11,0.937,0.492,176007.0,0.135,0.000197,A,0.595,-11.831,Major,0.0301,95.836,3-Apr,0.354,Movie
3717,Susan Egan,I Won't Say (I'm In Love),3FfHM3SLxOG25PUVkLHwlk,59,0.228,0.684,140227.0,0.481,0.0,C,0.157,-10.305,Major,0.0391,121.208,4-Apr,0.48,Movie
3718,empty_field,Migratory V,0aKVYtFr8jINFWvN5FICQf,9,0.96,0.179,239827.0,0.157,0.00381,A,0.103,-12.591,Major,0.0353,84.744,3-Apr,0.035,Movie
3719,Frank Churchill,Just Like A Doll's House,4Q6uwLNxfmxSJAOFVBweG8,23,0.952,0.394,165867.0,0.175,0.255,F,0.674,-15.478,Major,0.0493,102.1,4-Apr,0.377,Movie
3720,Jim Cummings,"Up, Down and Touch the Ground",7AVE74ejSpN1qZsiaMZsRf,28,0.886,0.639,62027.0,0.278,1.54e-05,C,0.0672,-17.224,Major,0.423,91.488,4-Apr,0.773,Movie
3721,Oliver Wallace,"Rumor Has It / Hangman's Tree - From ""Peter Pan""/Score",4myyfMmDd7wTkgq8Ci7VfF,0,0.663,0.457,157400.0,0.0893,0.0423,G,0.137,-21.251,Major,0.0569,84.534,4-Apr,0.278,Movie
3722,Henri Salvador,Un petit air dans la caboche,4GyaL7KJJDaWWs2I2AeKz7,0,0.721,0.714,152869.0,0.293,0.0,G,0.153,-10.952,Major,0.341,146.943,4-Apr,0.73,Movie
3723,Richard M. Sherman,The Sherman Brothers Reminisce About Their Work On Mary Poppins,2fIQCpBV3EkKZhvdgWTHCM,35,0.89,0.654,207089.221185372,0.0768,0.0,F#,0.268,-26.701,Major,0.871,?,4-Apr,0.28,Movie
3724,Les Hérissons,La vérité si je mange (de la bouffe en gros),5BkNCuxzzid0gz9sx3NNbX,0,0.538,0.53,200841.0,0.846,1.45e-06,A,0.138,-3.974,Major,0.154,135.078,4-Apr,0.687,Movie
3725,Pearl Bailey,Zing Went The Strings,5zT7r5eaD86ZFhCb4ZSP8t,1,0.914,0.631,170800.0,0.316,0.0,F,0.356,-11.949,Major,0.0645,128.187,4-Apr,0.66,Movie
3726,Daniel Lavoie,Paris Calling,4tMd15DMeBLZeBux1iutTg,1,0.0155,0.559,277467.0,0.512,0.0144,G#,0.0935,-11.308,Major,0.0249,77.941,4-Apr,0.507,Movie
3727,Ken Page,I'll Bring You Luck,5DrFbjfpv6IsSpBR4fdJ9B,0,0.813,0.487,437173.0,0.314,0.0,G#,0.409,-11.674,Minor,0.594,173.117,5-Apr,0.399,Movie
3728,Randy Newman,Marie,0yuWQ3TxndFiZHqs1K9Lcr,22,0.988,0.522,176867.0,0.0945,0.0358,G,0.109,-15.35,Major,0.0394,85.925,3-Apr,0.129,Movie
3729,Nicole Kidman,"Elephant Love Medley - From ""Moulin Rouge"" Soundtrack",2Nx2x5pfcHKqXHyokvJjUg,51,0.626,0.343,253373.0,0.306,0.0,F#,0.111,-7.741,Major,0.0343,135.085,4-Apr,0.292,Movie
3730,Dorothée,Folle de vous,2MjeZu2BgMw1GgeRgrkUoI,2,0.266,0.665,199960.0,0.893,1.3e-05,A,0.283,-4.648,Major,0.0367,?,4-Apr,0.863,Movie
3731,Auli'i Cravalho,Know Who You Are,2LH8eZOTAp4spvNCuLvZ8V,63,0.934,0.184,72627.0,0.132,0.0709,B,0.104,-20.356,Minor,0.0345,165.252,1-Apr,0.133,Movie
3732,George Bruns,Paris Night,6liNJDyWJjyHAgDnAX95bw,12,0.963,0.244,175720.0,0.0239,0.402,G#,0.123,-27.871,Major,0.0407,133.991,4-Apr,0.0503,Movie
3733,Kristin Chenoweth,Veronique,73tgFzBug5Ifk1Retdtwk7,21,0.719,0.599,347067.0,0.364,0.0,A,0.111,-9.695,Major,0.178,131.447,4-Apr,0.471,Movie
3734,empty_field,Les portes de Paris,0gA54tq2HtStaSWH54RCXa,24,0.58,0.437,117600.0,0.236,0.0,B,0.232,-14.806,Major,0.0296,97.86,4-Apr,0.166,Movie
3735,Lucie Dolene,Quel temps fait-il à Paris ?,0M9O6vBn3HzH8r16yQoASU,0,0.986,0.53,172840.0,0.133,3.7e-06,D#,0.328,-17.011,Major,0.0574,85.849,3-Apr,0.281,Movie
3736,Shelby Flint,Bluebird,65lskbT8WoXr7GT3YVjRqW,2,0.957,0.267,207089.221185372,0.259,0.00306,G,0.128,-11.071,Major,0.031,95.357,4-Apr,0.438,Movie
3737,Cast - The Nightmare Before Christmas,Town Meeting Song - From “The Nightmare Before Christmas”/Soundtrack Version,3A4ltZs9ZRQEz6iwPwGQsu,23,0.756,0.556,176707.0,0.401,0.0,C#,0.245,-15.684,Major,0.144,67.052,3-Apr,0.699,Movie
3738,Kristin Chenoweth,"Popular - From ""Wicked"" Original Broadway Cast Recording/2003",13SH5BFvX6Lyp10umiKXnX,51,0.778,0.715,207089.221185372,0.227,0.0,C,0.148,-12.692,Major,0.172,88.864,4-Apr,0.535,Movie
3739,empty_field,Monsters University,1622M3y6xPcFNK0BBBuYpy,26,0.988,0.49,94613.0,0.226,0.0,A#,0.214,-12.011,Major,0.0405,85.188,5-Apr,0.551,Movie
3740,empty_field,Beauty And The Beast,0A3aNCarRay6505ckB04qI,8,0.886,0.0812,228467.0,0.13,0.879,A,0.155,-18.727,Major,0.0379,82.419,3-Apr,0.101,Movie
3741,Kathryn Beaumont,"Your Mother and Mine - From ""Peter Pan""/Soundtrack Version",0I6rPjtBatbnqWzqvQhvp4,17,0.988,0.232,119373.0,0.107,0.0184,F,0.148,-17.87,Major,0.0378,167.716,4-Apr,0.312,Movie
3742,Karine Costa,Just Like a Star,1jICs7TEAcJ8Wv9Yev9hq7,0,0.396,0.212,202440.0,0.507,2.79e-06,G,0.168,-8.265,Major,0.0363,200.643,4-Apr,0.147,Movie
3743,Riders In The Sky,The Big Corral,6MP5WAK2U7gKWldflqhPCr,2,0.513,0.805,110333.0,0.644,2.56e-05,G,0.355,-12.176,Major,0.0439,112.939,4-Apr,0.84,Movie
3744,empty_field,"Le loup, la biche et le chevalier ""Une chanson douce""",48LJpFCOWI110BtvTTpFfK,13,0.525,0.887,145360.0,0.481,9.87e-05,G#,0.0879,-11.361,Major,0.0655,124.594,4-Apr,0.972,Movie
3745,Idoles De La Musique,Parce qu'on sait jamais,6xsoOjRcLB8gvjtmsQrIyq,0,0.28,0.756,192278.0,0.575,0.0,E,0.0779,-7.559,Minor,0.0274,106.051,4-Apr,0.757,Movie
3746,empty_field,McQueen's Lost,7uUygwfruZxkbzCGsf3WWP,33,0.798,0.27,148733.0,0.273,0.796,C,0.052,-13.335,Minor,0.0361,119.562,4-Apr,0.0603,Movie
3747,China Moses,Put It on the Line,2tVfZUe7OvUfATkFpw1M8x,25,0.388,0.674,251911.0,0.395,0.000454,C,0.139,-10.557,Major,0.232,112.092,3-Apr,0.396,Movie
3748,Audra McDonald,"Love, Don't Turn Away",2nVmKOoqzbHt5YMT3dzLnp,13,0.939,0.412,207089.221185372,0.0614,0.0,C#,0.354,-17.544,Major,0.0598,140.74,5-Apr,0.199,Movie
3749,Damien Sargue,J'ai besoin d'amour comme tout le monde (extrait du spectacle « Les 3 Mousquetaires ») - Radio Version,43R6ZE3pEQfP5H0fnnpxAZ,14,0.00803,0.58,207089.221185372,0.762,0.0,G#,0.104,-4.926,Minor,0.0304,97.068,4-Apr,0.294,Movie
3750,Mandy Moore,Quit Breaking My Heart (Reprise) - Reprise,1dkGTWxlpBpcFl3AfAPCcj,12,0.806,0.688,59867.0,0.0789,0.0,A#,0.128,-21.463,Major,0.0642,?,3-Apr,0.458,Movie
3751,Leopold Stokowski,"L'arlesienne, Suite No.1 : III. Adagietto",0gJ4X2ojTykeaoDEDEE1Xj,0,0.984,0.35,63227.0,0.284,0.963,F,0.125,-12.876,Major,0.0316,?,3-Apr,0.761,Movie
3752,empty_field,Scots And Irish Influence,5bodDpPolC3xlame0SVcDY,0,0.978,0.414,42293.0,0.14,0.0,A,0.294,-20.196,Major,0.0413,74.334,1-Apr,0.96,Movie
3753,Henri Salvador,Tout Ca C'est Pas Grave - Remastered,3lMQcm3usPg3qkbp8x7hmW,4,0.455,0.528,156613.0,0.864,1.16e-05,A,0.197,-5.442,Major,0.134,?,4-Apr,0.911,Movie
3754,Bruno Pelletier,Coeur en otage,7jabOJVzZKWhHZgiTlxRua,0,0.78,0.429,283640.0,0.294,0.0895,C#,0.25,-9.828,Minor,0.0261,?,4-Apr,0.0501,Movie
3755,Bernard Minet,Bioman - Générique,2xMiENXgKUigIIt8VNgzMk,19,0.707,0.665,180973.0,0.687,0.0,A,0.169,-10.895,Major,0.0314,136.519,4-Apr,0.914,Movie
3756,Danny DeVito,Hercules - Storytette,3fugMAItxgINsMPZC4OryB,3,0.714,0.551,1065080.0,0.584,0.0,C,0.18,-13.705,Major,0.866,127.772,3-Apr,0.55,Movie
3757,Alan Menken,The Little Mermaid: Under the Sea,51PIaIBR1YJryu5xEgPHJB,11,0.946,0.71,189467.0,0.443,0.918,D,0.147,-7.91,Major,0.0468,101.364,4-Apr,0.813,Movie
3758,Kristin Chenoweth,Christmas Island,4R61jfxW1Elhc7qsrat3qg,21,0.555,0.655,191533.0,0.448,0.0,F,0.481,-9.525,Major,0.0728,128.022,4-Apr,0.462,Movie
3759,Randy Newman,I Think It's Going To Rain Today - Live Version,59ZID7biPsWrUYDDnhzUSB,9,0.966,0.448,157760.0,0.153,0.00547,A,0.685,-22.954,Major,0.0959,90.161,4-Apr,0.294,Movie
3760,empty_field,Is It Really Me?,5hviCr3lgg6LY6noG6DPKs,25,0.918,0.312,203827.0,0.112,8.96e-06,C,0.203,-14.356,Major,0.044,95.899,3-Apr,0.0549,Movie
3761,Richard M. Sherman,Le Jazz Hot,4n0xztUAbHPUV8G3NQvF30,2,0.871,0.666,119813.0,0.28,0.0,F#,0.142,-13.672,Major,0.118,99.423,4-Apr,0.757,Movie
3762,Disney Studio Chorus,Battle with the Forces of Evil / Awakening / Finale,0QVAlchLCx15ZLSoR9Wg1B,13,0.879,0.312,357173.0,0.327,0.32,F,0.582,-13.26,Major,0.0408,139.557,4-Apr,0.103,Movie
3763,Henri Salvador,Le chercheur d'or,687A70Qah5VHDsGNlRLDUh,1,0.078,0.55,129960.0,0.618,0.0,G#,0.116,-5.084,Major,0.027,104.678,3-Apr,0.763,Movie
3764,Adam Jacobs,I Could Be That Guy,2d14mYTkxQF8XEAHhYkfRM,38,0.639,0.587,297267.0,0.526,3.37e-06,C#,0.115,-7.165,Major,0.0395,109.137,4-Apr,0.331,Movie
3765,Pearl Bailey,Solid Gold Cadillac,0cslUTJ5eB4hUNs0fKyh59,7,0.861,0.644,184667.0,0.164,0.0,D#,0.177,-14.035,Major,0.0747,105.451,4-Apr,0.466,Movie
3766,Angela Lansbury,"A Step In The Right Direction - From ""Bedknobs and Broomsticks""/Soundtrack Version",2jqkVBMchQP8jiuEJQqQt4,25,0.721,0.697,145347.0,0.486,0.0,F,0.0401,-10.903,Major,0.0576,121.093,4-Apr,0.887,Movie
3767,Henri Salvador,Un P Tit Air Dans La Caboche,4HFNGbVmsMV5lHUvDuXLkl,0,0.924,0.645,152184.0,0.23,0.0,C,0.0939,-13.486,Major,0.459,?,4-Apr,0.827,Movie
3768,Randy Newman,Love Time - Faust Demo,7d8NzhD3rycPayNCzmb9rK,1,0.931,0.544,410840.0,0.096,2.28e-05,G,0.287,-19.809,Major,0.0686,100.112,4-Apr,0.193,Movie
3769,Idoles De La Musique,Safe Sex,4yHFxB8kzzeuNvoouR8N0N,0,0.0515,0.691,222921.0,0.795,3.24e-06,C,0.26,-6.359,Major,0.0277,138.949,4-Apr,0.739,Movie
3770,Daniel Levi,Ce soir - Latino,5JGfd4w6OxNA2cLGvsnYCu,6,0.435,0.639,207089.221185372,0.582,0.0,F,0.349,-8.931,Minor,0.0501,?,4-Apr,0.502,Movie
3771,empty_field,Safe,3GNcEf395IHVdXhtOihMq5,6,0.967,0.404,56547.0,0.115,0.908,F,0.423,-16.205,Minor,0.0328,?,4-Apr,0.227,Movie
3772,empty_field,Wingman,6ySx2PSSEKRLtpjAHf0q3B,5,0.0569,0.544,196905.0,0.837,0.0,F,0.677,-6.622,Major,0.0303,139.391,4-Apr,0.724,Movie
3773,Richard M. Sherman,Le Jazz Hot - Demo,0ZPCxNK4DIrF8KqrN3DxfA,4,0.885,0.647,119547.0,0.266,0.0,F#,0.199,-14.638,Major,0.135,91.407,4-Apr,0.767,Movie
3774,Liz Callaway,Sleepy Man (The Robber Bridegroom),2hNmHqQzmM2eBhHjzX8Mdk,30,0.877,0.22,212907.0,0.263,7.84e-05,F#,0.132,-13.196,Major,0.0346,96.024,4-Apr,0.345,Movie
3775,Disney Studio Chorus,"Elefantes Color De Rosa - De ""Dumbo""",6XJxcnVwOWxB5uLRGwwb9Z,22,0.918,0.851,128027.0,0.498,0.017,D,0.066,-10.906,Major,0.0803,111.098,4-Apr,0.739,Movie
3776,Riders In The Sky,I've Cooked Everything,4kOTDj4SiZPkW1p96WMDNv,27,0.673,0.875,157387.0,0.444,0.0,E,0.326,-10.739,Minor,0.274,110.032,4-Apr,0.906,Movie
3777,empty_field,"Ce Rêve Bleu (B.O. ""Aladdin"")",3RySVukMPe4R7lAP8oGI17,13,0.186,0.233,207089.221185372,0.463,0.0,A#,0.104,-7.622,Major,0.0293,81.132,3-Apr,0.112,Movie
3778,George Bruns,The Goose Steps High,44SHNMQEMP4EadtoIJQOOd,13,0.921,0.889,132587.0,0.0907,0.0161,D,0.0989,-22.56,Minor,0.0905,120.023,4-Apr,0.413,Movie
3779,empty_field,Aarti Kunj Bihari Ki,2wcOAWdnv22pYwRHscYfz2,0,0.654,0.47,259293.0,0.802,0.0,C#,0.342,-7.585,Major,0.0696,128.326,4-Apr,0.689,Movie
3780,Judy Kuhn,Luckie,4clbWeUhA7VNNYF2i5eYpP,26,0.812,0.716,168213.0,0.342,0.0,C,0.318,-8.359,Major,0.0643,115.278,4-Apr,0.703,Movie
3781,Hélène Ségara,Tu ne seras jamais libre,3FM33HqRlV7J1QJoPOnd2u,8,0.416,0.571,215133.0,0.573,5.53e-05,C#,0.106,-6.29,Minor,0.0282,126.011,4-Apr,0.232,Movie
3782,Chantal Goya,"Ho-hisse, souquez matelot",7rjtdmHRqH35D9o8uOyepG,8,0.755,0.688,200587.0,0.673,0.0,C,0.186,-5.535,Major,0.0278,124.986,4-Apr,0.651,Movie
3783,Randy Newman,Ragtime,6SPYOjTjqvidDI24Hy9lwX,19,0.995,0.591,85200.0,0.0802,0.919,E,0.11,-17.01,Major,0.0568,?,3-Apr,0.342,Movie
3784,Bruno Pelletier,"The long and winding road (Tiré du film ""Let it be"")",4qjaG01IhHt3ZdO1FVakbs,1,0.944,0.367,205867.0,0.0903,7.39e-06,C#,0.0973,-15.837,Major,0.0331,116.742,3-Apr,0.233,Movie
3785,Verna Felton,The Queen of Hearts / Who's Been Painting My Roses Red?,2jdAqci2mLt0Njv8euSZWS,32,0.957,0.607,82000.0,0.277,0.000101,G,0.557,-11.609,Major,0.154,92.38,4-Apr,0.751,Movie
3786,The Disneyland Children's Chorus,"It's a Small World - From ""It's a Small World""",0rTg7hbhEYFNKNozvtwIDd,43,0.797,0.678,182893.0,0.312,0.0,G,0.115,-14.695,Major,0.0392,119.889,4-Apr,0.953,Movie
3787,Lea Salonga,Something's Coming,2cXHGk1xgwKBghFTBTYQJ5,20,0.818,0.568,207089.221185372,0.433,0.0,C,0.704,-7.022,Major,0.129,96.816,4-Apr,0.41,Movie
3788,Chorus,Om Namah Shivay,2q0jKDgxCmgpGbtYJYyB7A,0,0.398,0.487,177865.0,0.434,0.0,G#,0.0723,-14.814,Major,0.0524,?,4-Apr,0.663,Movie
3789,Randy Newman,In & Out Of Trouble (Maverick - Original Motion Picture Score) - Remastered,10N1an5e2CqmvHd2aGOENW,3,0.442,0.266,86933.0,0.0981,0.877,E,0.109,-19.958,Minor,0.0334,100.858,4-Apr,0.195,Movie
3790,empty_field,"On the Move - From ""Toy Story""/Score",6Wt5QBzHp9vdSLAFlvdnDQ,25,0.654,0.261,378813.0,0.242,0.241,C,0.0623,-13.917,Major,0.0353,145.425,4-Apr,0.177,Movie
3791,Jodi Benson,In Harmony,1J9PLQr6gXkn0z0cCF5dMH,32,0.769,0.523,119867.0,0.586,0.0,D,0.159,-7.229,Major,0.0629,166.12,4-Apr,0.639,Movie
3792,empty_field,Pris au piège,3GwyhrR8d0zm0ZOu6DzITT,0,0.19,0.654,253027.0,0.799,0.0,G#,0.514,-5.477,Minor,0.0516,125.778,4-Apr,0.736,Movie
3793,Grégory Lemarchal,Mon ange,0sE9ZTxMxYneIUAEHN4Tg7,13,0.19,0.521,239227.0,0.677,0.0,F,0.088,-6.682,Minor,0.0333,156.062,4-Apr,0.591,Movie
3794,Liz Callaway,Once Upon a December / Journey to the Past (Live),33Kgz4m71BlB5CPLYNHLis,4,0.845,0.285,295507.0,0.419,3.01e-05,D#,0.776,-9.053,Major,0.0367,126.902,5-Apr,0.169,Movie
3795,Randy Newman,The Story Of A Rock And Roll Band,2sGMdSJKbxJFHVzI7F4zuR,12,0.173,0.692,173133.0,0.654,0.000328,D,0.0836,-9.826,Major,0.0358,129.626,4-Apr,0.554,Movie
3796,empty_field,The Secret of Christmas,1X1DWw2pcNZ8zSub3uhlNz,10,0.878,0.195,201867.0,0.193,0.00122,C#,0.27,-20.524,Major,0.0341,86.205,4-Apr,0.119,Movie
3797,empty_field,Journey Home (Song For The East),0WqT3pPhINavRs8y0USx1I,13,0.775,0.39,243066.0,0.4,0.0,B,0.275,-9.309,Minor,0.0529,106.991,3-Apr,0.303,Movie
3798,Rowan Atkinson,The Devil,0vpH0hBLFiqXPfTDkOrlvP,16,0.897,0.465,207089.221185372,0.361,0.0,G#,0.813,-21.368,Major,0.945,70.701,4-Apr,0.0627,Movie
3799,empty_field,Papa loves mambo,0EMp3EUUKjwBl5tae4FEKx,0,0.667,0.602,201587.0,0.702,1.66e-05,C,0.117,-6.352,Major,0.149,149.17,4-Apr,0.918,Movie
