popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre,time_signature_encoded,key_encoded,mode_encoded
51,0.0509,0.725,326733,0.525,0.619,0.12,-10.226,0.0472,122.019,0.0528,Soul,2,7,1
49,0.195,0.61,213001,0.736,0.0,0.338,-4.798,0.0506,97.025,0.849,Soul,2,11,1
52,0.861,0.659,120133,0.248,0.0,0.19,-11.169,0.0573,115.118,0.647,Soul,2,1,1
55,0.137,0.685,272813,0.9,0.0,0.2,-4.626,0.151,111.991,0.779,Soul,2,8,1
53,0.886,0.386,231333,0.576,0.0783,0.151,-10.463,0.0598,180.022,0.512,Soul,1,3,0
55,0.00727,0.582,302120,0.734,0.202,0.76,-6.987,0.0675,127.071,0.644,Soul,2,9,1
46,0.452,0.62,257297,0.726,0.0,0.148,-3.339,0.128,77.966,0.532,Soul,2,10,0
38,0.317,0.789,172760,0.374,9.84e-05,0.0711,-11.937,0.0922,117.92,0.711,Soul,2,4,0
50,0.649,0.478,245000,0.505,0.0,0.161,-7.63,0.3,131.636,0.36,Soul,2,3,0
55,0.189,0.695,248347,0.671,0.0,0.235,-4.763,0.0577,77.608,0.839,Soul,2,9,1
73,0.666,0.692,250454,0.57,0.0,0.107,-8.077,0.185,91.917,0.309,Soul,2,10,0
48,0.00887,0.695,159640,0.642,0.000172,0.132,-5.976,0.0558,121.213,0.783,Soul,2,0,1
39,0.728,0.705,216923,0.615,0.0174,0.112,-12.095,0.094,89.988,0.763,Soul,2,9,0
63,0.0261,0.642,215000,0.525,0.0,0.0985,-7.715,0.052,96.09,0.252,Soul,2,4,0
56,0.688,0.797,197938,0.365,0.0117,0.102,-9.219,0.0738,96.973,0.586,Soul,2,5,1
51,0.528,0.592,272727,0.348,0.383,0.098,-13.982,0.0282,110.009,0.161,Soul,2,11,0
41,0.326,0.453,256696,0.423,0.0327,0.305,-11.533,0.095,114.849,0.154,Soul,2,8,1
44,0.381,0.413,186445,0.608,1.08e-05,0.197,-7.273,0.171,85.314,0.386,Soul,2,4,0
48,0.0264,0.673,361627,0.386,0.000521,0.0414,-16.149,0.0642,93.141,0.673,Soul,2,9,1
43,0.822,0.667,221800,0.462,0.0009,0.109,-10.444,0.0431,94.985,0.217,Soul,2,0,0
41,0.695,0.282,185641,0.33,0.84,0.0876,-15.799,0.0413,116.962,0.0372,Soul,2,7,0
47,0.00148,0.628,255012,0.808,7.41e-06,0.106,-5.612,0.035,115.023,0.644,Soul,2,0,1
59,0.833,0.505,291960,0.15,0.0,0.0988,-9.795,0.0439,133.237,0.383,Soul,2,11,0
57,0.0128,0.684,232000,0.482,0.742,0.17,-5.339,0.0346,120.008,0.724,Soul,2,10,0
45,0.391,0.544,262440,0.638,0.0,0.473,-4.43,0.0814,111.317,0.3,Soul,2,9,1
43,0.0486,0.791,176918,0.597,0.0,0.125,-4.822,0.0552,80.005,0.657,Soul,2,10,0
45,0.875,0.494,229215,0.252,0.0,0.0967,-7.631,0.0349,67.008,0.319,Soul,1,0,0
49,0.789,0.659,278640,0.226,0.000113,0.0858,-11.787,0.0517,119.687,0.0705,Soul,1,4,1
41,0.8,0.342,158880,0.359,0.0,0.887,-12.21,0.0384,128.156,0.685,Soul,1,0,0
41,0.268,0.463,229695,0.28,1.75e-05,0.214,-13.15,0.384,78.777,0.225,Soul,2,3,0
38,0.0738,0.512,273493,0.637,0.0,0.146,-5.987,0.0402,123.903,0.492,Soul,2,8,1
36,0.135,0.615,341613,0.417,0.0,0.365,-7.57,0.0368,112.961,0.394,Soul,1,9,0
34,0.17,0.71,258400,0.402,1.86e-06,0.122,-7.047,0.0344,126.969,0.315,Soul,2,3,0
39,0.0637,0.498,234267,0.821,0.0,0.073,-4.469,0.0684,160.089,0.681,Soul,2,3,0
35,0.261,0.648,256267,0.821,0.00149,0.0823,-6.525,0.142,159.979,0.771,Soul,2,3,0
38,0.5,0.76,174951,0.327,7.05e-05,0.12,-10.71,0.0525,118.064,0.314,Soul,2,10,1
57,0.394,0.401,149160,0.498,0.0,0.13,-10.682,0.0757,181.701,0.816,Soul,2,7,0
37,0.686,0.737,99067,0.227,0.108,0.117,-12.476,0.0299,96.972,0.228,Soul,2,3,0
39,0.0264,0.501,248712,0.407,0.000622,0.113,-13.691,0.109,110.928,0.109,Soul,3,7,0
48,0.012,0.643,213294,0.679,0.000297,0.135,-7.171,0.0275,102.003,0.552,Soul,2,0,1
40,0.671,0.726,170867,0.349,0.000394,0.362,-14.084,0.0297,100.004,0.683,Soul,2,1,1
42,0.522,0.769,304360,0.534,0.0,0.057,-6.096,0.0468,81.729,0.895,Soul,2,11,1
41,0.108,0.564,260960,0.672,0.0,0.31,-5.495,0.0366,136.052,0.378,Soul,2,0,0
46,0.0768,0.723,336550,0.647,0.000237,0.131,-9.178,0.0317,137.336,0.653,Soul,2,2,1
42,0.928,0.492,201280,0.172,0.0,0.203,-15.683,0.036,70.566,0.39,Soul,1,9,0
41,0.47,0.702,153347,0.439,1.16e-06,0.332,-11.185,0.0265,108.521,0.745,Soul,2,11,0
51,0.479,0.641,198707,0.615,0.0,0.195,-7.411,0.0539,111.485,0.892,Soul,2,4,0
53,0.0687,0.732,291707,0.42,1.28e-06,0.289,-6.867,0.0514,137.45,0.473,Soul,2,9,0
70,0.101,0.863,111227,0.625,4.13e-06,0.166,-6.323,0.313,83.98,0.456,Soul,2,11,0
47,0.00982,0.84,192782,0.395,0.0107,0.535,-9.371,0.412,89.967,0.634,Soul,2,8,1
36,0.0133,0.625,201767,0.681,0.114,0.728,-11.27,0.0397,84.507,0.311,Soul,2,5,0
34,0.462,0.31,218360,0.304,0.0,0.285,-12.56,0.034,138.375,0.412,Soul,1,8,1
59,0.614,0.54,154960,0.53,0.0,0.198,-10.583,0.0361,143.453,0.896,Soul,2,7,0
36,0.00381,0.554,230241,0.762,0.000441,0.079,-6.634,0.0587,90.007,0.355,Soul,2,9,1
53,0.052,0.2,233360,0.742,0.000488,0.0491,-5.415,0.0517,77.144,0.35,Soul,2,0,0
48,0.29,0.655,209853,0.465,8.94e-06,0.098,-10.252,0.233,95.876,0.268,Soul,2,0,1
48,0.312,0.711,277726,0.46,0.898,0.124,-8.503,0.0335,118.006,0.247,Soul,2,5,1
57,0.788,0.6,172400,0.335,0.853,0.121,-18.537,0.061,89.29,0.424,Soul,2,0,1
40,0.287,0.62,271227,0.75,0.0204,0.189,-9.355,0.0736,91.155,0.61,Soul,2,2,1
44,0.135,0.729,272360,0.914,0.000672,0.156,-4.043,0.041,127.907,0.921,Soul,2,5,0
34,0.782,0.571,157653,0.525,1.46e-06,0.286,-5.663,0.0247,79.98,0.313,Soul,2,9,1
43,0.786,0.556,173707,0.316,3.46e-06,0.129,-8.063,0.0348,129.95,0.319,Soul,2,3,1
37,0.0622,0.477,279067,0.416,0.0,0.0844,-7.61,0.0314,159.713,0.322,Soul,1,0,0
34,0.554,0.739,248675,0.205,3.43e-06,0.305,-18.406,0.354,82.769,0.601,Soul,2,9,1
44,0.134,0.645,231920,0.546,0.0746,0.263,-10.354,0.0756,90.848,0.503,Soul,2,2,0
49,0.584,0.418,232691,0.729,0.0455,0.141,-6.014,0.0401,152.211,0.686,Soul,2,4,0
53,0.987,0.498,173120,0.0187,0.896,0.12,-31.981,0.0425,102.422,0.0877,Soul,2,7,1
62,0.48,0.753,238733,0.472,0.0133,0.284,-9.761,0.121,135.276,0.816,Soul,2,6,1
54,0.298,0.376,228544,0.537,0.000235,0.0953,-9.294,0.07,91.783,0.29,Soul,1,1,0
57,0.402,0.757,148707,0.485,0.619,0.193,-12.309,0.0648,110.371,0.372,Soul,2,0,0
60,0.795,0.484,201067,0.59,0.00306,0.155,-6.663,0.0283,140.588,0.324,Soul,2,0,0
46,0.962,0.564,224333,0.105,2.78e-06,0.112,-15.102,0.0647,71.594,0.285,Soul,2,1,1
68,0.453,0.624,242036,0.453,0.000995,0.13,-9.184,0.0369,84.815,0.272,Soul,2,9,1
64,0.181,0.747,176627,0.671,5.24e-06,0.061,-5.737,0.0332,120.98,0.681,Soul,2,4,0
36,0.0704,0.765,265980,0.35,2.41e-05,0.248,-11.992,0.0416,140.032,0.549,Soul,2,8,1
48,0.18,0.747,185294,0.385,0.0149,0.121,-11.021,0.26,82.015,0.401,Soul,2,7,1
51,0.755,0.659,180560,0.401,0.00369,0.126,-10.669,0.0704,72.942,0.541,Soul,2,7,0
47,0.361,0.458,163413,0.768,0.0286,0.244,-7.054,0.0386,98.04,0.744,Soul,2,11,0
40,0.05,0.576,222696,0.697,0.0,0.117,-5.361,0.0403,99.999,0.217,Soul,2,8,0
49,0.672,0.641,301614,0.303,0.00102,0.124,-12.803,0.0639,81.984,0.14,Soul,2,4,0
51,0.943,0.318,49453,0.658,1.37e-05,0.51,-7.246,0.0685,84.915,0.65,Soul,3,0,0
49,0.11,0.58,208781,0.633,0.000287,0.137,-9.509,0.478,123.172,0.834,Soul,2,8,1
40,0.439,0.714,209429,0.49,0.0932,0.216,-11.404,0.0371,83.977,0.841,Soul,2,3,0
45,0.0252,0.475,191173,0.792,0.0085,0.181,-8.85,0.0612,90.8,0.479,Soul,2,3,0
35,0.484,0.814,185790,0.638,0.136,0.068,-6.933,0.0292,100.005,0.981,Soul,2,8,0
45,0.139,0.671,235573,0.766,0.0,0.26,-9.218,0.0634,152.088,0.906,Soul,2,4,1
42,0.0305,0.8,89240,0.499,0.265,0.0778,-10.369,0.173,171.942,0.645,Soul,2,2,1
60,0.247,0.573,380533,0.679,0.0,0.321,-6.774,0.0423,66.215,0.648,Soul,2,6,1
45,0.00683,0.742,164304,0.613,0.0,0.113,-6.025,0.089,101.988,0.0996,Soul,2,2,1
53,0.0888,0.575,261793,0.681,0.0,0.219,-8.15,0.127,110.091,0.232,Soul,2,4,1
44,0.121,0.515,197381,0.359,1.48e-05,0.111,-11.665,0.14,89.732,0.137,Soul,2,3,1
57,0.454,0.711,195293,0.492,1.45e-05,0.126,-8.119,0.0325,107.917,0.868,Soul,2,6,0
53,0.434,0.457,290080,0.379,0.000276,0.202,-13.618,0.0342,78.49,0.363,Soul,1,9,0
52,0.0158,0.721,270267,0.398,3.54e-05,0.0586,-8.932,0.0449,151.823,0.578,Soul,2,2,1
53,0.00221,0.669,236336,0.642,0.834,0.203,-9.004,0.0515,115.973,0.838,Soul,2,8,0
43,0.0136,0.294,258267,0.739,0.00482,0.138,-7.167,0.0434,176.402,0.945,Soul,2,3,0
52,0.35,0.487,226387,0.6,0.0,0.117,-5.625,0.0423,169.47,0.506,Soul,2,3,1
47,0.272,0.663,198384,0.697,0.00886,0.153,-5.503,0.0508,180.035,0.873,Soul,2,3,0
43,0.0747,0.401,203587,0.724,0.0008,0.165,-7.014,0.0722,152.958,0.378,Soul,2,3,1
60,0.79,0.881,153413,0.639,0.0,0.233,-5.393,0.0448,112.645,0.864,Soul,2,10,0
44,0.324,0.627,213267,0.465,0.0146,0.12,-8.509,0.0372,100.053,0.227,Soul,2,11,0
40,0.0423,0.56,168400,0.525,0.0,0.192,-10.822,0.026,93.651,0.788,Soul,2,4,0
56,0.323,0.653,177773,0.49,4.13e-06,0.0832,-10.106,0.0408,110.202,0.963,Soul,2,3,0
35,0.149,0.865,219493,0.516,0.0,0.144,-5.439,0.044,105.985,0.88,Soul,2,10,0
46,0.0217,0.648,195826,0.726,5.17e-05,0.124,-6.853,0.035,129.951,0.26,Soul,2,9,1
41,0.614,0.429,181307,0.415,6.53e-06,0.165,-6.782,0.0293,143.912,0.428,Soul,1,5,0
37,0.702,0.665,254867,0.793,0.000345,0.11,-6.739,0.0458,113.311,0.801,Soul,2,10,1
48,0.846,0.297,138999,0.301,0.113,0.326,-10.561,0.0456,78.287,0.293,Soul,2,8,0
45,0.731,0.552,190966,0.376,0.000284,0.0994,-10.305,0.289,117.15,0.342,Soul,2,2,1
39,0.212,0.49,472227,0.566,0.0,0.0667,-10.647,0.0866,140.406,0.628,Soul,2,0,1
45,0.707,0.536,256647,0.571,0.274,0.129,-9.052,0.04,119.764,0.501,Soul,2,1,0
42,0.226,0.596,297587,0.761,0.0,0.167,-4.17,0.0609,121.792,0.481,Soul,2,4,1
50,0.239,0.802,117600,0.233,0.00636,0.171,-11.626,0.188,80.088,0.234,Soul,2,4,0
65,0.479,0.599,215773,0.518,0.00435,0.136,-7.902,0.0333,95.031,0.455,Soul,2,11,0
43,0.113,0.686,269514,0.611,0.0116,0.0406,-7.81,0.0712,73.946,0.932,Soul,2,2,1
42,0.682,0.854,160012,0.461,0.775,0.12,-10.812,0.326,104.939,0.328,Soul,2,4,0
45,0.0151,0.72,201761,0.857,2.19e-05,0.356,-2.273,0.0512,127.997,0.761,Soul,2,11,0
64,0.00363,0.764,181663,0.673,0.0119,0.211,-7.844,0.0386,121.014,0.41,Soul,2,10,0
36,0.388,0.716,254347,0.406,0.0282,0.0938,-13.331,0.094,115.976,0.324,Soul,1,4,1
43,0.153,0.736,231938,0.69,0.0195,0.129,-8.928,0.036,118.995,0.212,Soul,2,10,1
46,0.811,0.37,301800,0.313,0.0,0.113,-10.357,0.0754,172.616,0.157,Soul,2,8,1
43,0.671,0.613,165920,0.44,0.204,0.362,-8.704,0.0441,129.865,0.121,Soul,2,3,0
70,0.842,0.493,219960,0.159,0.581,0.162,-11.048,0.0434,116.074,0.38,Soul,1,3,0
55,0.102,0.663,191069,0.684,0.000159,0.0918,-6.33,0.0364,91.981,0.531,Soul,2,4,0
41,0.215,0.659,211095,0.656,0.0,0.0474,-4.357,0.0713,175.934,0.922,Soul,3,2,0
59,0.45,0.636,210449,0.599,0.0214,0.129,-8.453,0.0487,129.977,0.244,Soul,2,8,0
37,0.262,0.802,267307,0.815,0.0,0.229,-6.174,0.0474,138.491,0.888,Soul,2,0,0
53,0.338,0.465,205500,0.595,0.0,0.324,-3.644,0.0458,132.617,0.199,Soul,2,10,0
35,0.563,0.577,274000,0.527,0.000191,0.114,-9.21,0.0374,96.101,0.228,Soul,2,9,1
45,0.0201,0.683,169396,0.686,1.27e-06,0.132,-6.285,0.0531,150.063,0.483,Soul,2,4,1
42,0.0189,0.656,188754,0.696,5.59e-06,0.0654,-5.813,0.0281,97.054,0.533,Soul,2,5,0
52,0.128,0.56,198000,0.553,0.00342,0.0709,-7.213,0.0501,96.026,0.224,Soul,2,7,1
41,0.734,0.587,276987,0.351,0.0,0.108,-6.434,0.0314,110.06,0.46,Soul,2,1,0
55,0.022,0.697,231498,0.683,0.0,0.266,-3.484,0.0359,109.95,0.178,Soul,2,11,0
39,0.124,0.421,237031,0.705,0.000266,0.135,-6.365,0.0709,76.579,0.16,Soul,2,4,0
47,0.546,0.514,229947,0.628,0.0,0.161,-5.661,0.0451,129.539,0.422,Soul,2,7,1
49,0.000963,0.36,272999,0.679,0.000296,0.0717,-7.178,0.0488,77.076,0.138,Soul,2,8,1
51,0.00883,0.563,224083,0.934,2.01e-06,0.0765,-2.78,0.0589,109.046,0.419,Soul,2,10,0
44,0.836,0.455,325960,0.407,7.09e-05,0.152,-11.027,0.0313,134.177,0.289,Soul,2,11,0
44,0.24,0.772,328920,0.76,0.00622,0.032,-8.817,0.0478,111.257,0.927,Soul,2,4,1
40,0.118,0.761,384640,0.646,0.00059,0.117,-13.597,0.0763,102.79,0.879,Soul,2,10,0
36,0.0216,0.509,176485,0.834,6.06e-05,0.021,-4.742,0.0697,85.024,0.558,Soul,2,2,0
38,0.473,0.349,191373,0.854,0.0,0.509,-4.176,0.0638,64.348,0.81,Soul,2,1,0
56,0.564,0.62,206587,0.342,4.25e-05,0.131,-8.769,0.0383,104.335,0.307,Soul,2,10,0
39,0.655,0.457,213500,0.5,0.0,0.0875,-8.558,0.055,77.376,0.48,Soul,3,7,0
47,0.0304,0.789,236228,0.656,0.0,0.115,-3.484,0.108,143.992,0.443,Soul,2,9,0
42,0.639,0.658,154733,0.679,0.0,0.515,-6.919,0.0562,118.154,0.74,Soul,2,1,0
38,0.292,0.566,250000,0.656,0.155,0.222,-4.947,0.264,178.054,0.404,Soul,2,4,0
37,0.211,0.515,556093,0.572,0.00326,0.0495,-9.81,0.0384,137.681,0.767,Soul,2,7,1
31,0.158,0.791,355747,0.484,0.0,0.0598,-6.785,0.0386,86.024,0.686,Soul,2,5,0
47,0.082,0.724,216960,0.872,0.0,0.316,-2.706,0.14,95.09,0.783,Soul,2,11,1
44,0.959,0.548,196360,0.314,1.28e-06,0.0917,-9.787,0.044,141.414,0.464,Soul,2,3,0
41,0.895,0.621,124096,0.21,0.00085,0.107,-10.218,0.0448,149.415,0.14,Soul,2,10,0
51,0.112,0.739,169605,0.558,0.00975,0.0959,-7.976,0.0475,149.993,0.54,Soul,2,4,1
52,0.642,0.319,223240,0.509,0.0,0.39,-8.868,0.0305,144.55,0.427,Soul,1,1,0
44,0.61,0.554,180387,0.509,5.84e-05,0.0527,-7.877,0.0323,173.521,0.659,Soul,1,6,0
42,0.0025,0.666,376547,0.448,0.0284,0.161,-9.266,0.0393,120.005,0.227,Soul,2,1,0
48,0.609,0.567,244440,0.273,0.393,0.101,-16.6,0.0493,81.726,0.302,Soul,2,0,1
47,0.0981,0.526,175693,0.436,7.69e-06,0.118,-6.02,0.0232,96.903,0.286,Soul,1,4,0
54,0.0928,0.465,247182,0.672,0.0,0.253,-3.87,0.0325,161.908,0.409,Soul,1,0,1
36,0.342,0.536,224867,0.617,0.0232,0.179,-5.965,0.0539,113.052,0.375,Soul,2,1,1
41,0.898,0.635,241170,0.206,0.301,0.172,-14.802,0.051,127.647,0.501,Soul,2,1,1
42,0.394,0.597,203000,0.728,0.00723,0.334,-3.885,0.179,99.866,0.387,Soul,2,11,1
57,0.676,0.467,240320,0.329,3.69e-05,0.108,-9.165,0.0326,113.643,0.141,Soul,2,11,0
61,0.0296,0.764,289413,0.525,0.0,0.0993,-5.969,0.048,95.813,0.787,Soul,2,11,0
43,0.61,0.866,203912,0.566,2.16e-06,0.106,-6.549,0.0809,145.96,0.486,Soul,2,3,0
47,0.0131,0.773,197680,0.67,0.0156,0.112,-5.375,0.135,94.713,0.724,Soul,2,4,0
43,0.755,0.532,285760,0.552,0.352,0.715,-7.922,0.0345,124.013,0.169,Soul,2,5,1
42,0.724,0.849,245732,0.181,0.00312,0.102,-11.374,0.0662,116.013,0.612,Soul,2,5,0
46,0.708,0.526,155533,0.799,0.0,0.65,-2.948,0.0283,113.385,0.855,Soul,1,1,0
42,0.837,0.598,136920,0.313,3.75e-05,0.105,-10.66,0.0397,107.054,0.536,Soul,1,4,0
44,0.802,0.528,220000,0.311,0.000316,0.0751,-11.904,0.0884,148.011,0.0419,Soul,2,2,1
36,0.457,0.624,166453,0.587,0.0,0.654,-7.331,0.11,136.41,0.658,Soul,2,10,0
53,0.585,0.456,271764,0.424,0.0,0.117,-10.096,0.0428,82.998,0.18,Soul,2,6,0
62,0.0624,0.655,296267,0.417,0.0,0.0965,-7.702,0.025,143.674,0.279,Soul,2,8,0
41,0.119,0.64,237307,0.509,0.00278,0.966,-10.099,0.0349,143.929,0.364,Soul,2,8,1
55,0.75,0.574,181653,0.815,0.0,0.261,-4.703,0.0304,98.252,0.633,Soul,2,5,1
43,0.149,0.621,208133,0.918,0.0,0.157,-5.462,0.0623,115.918,0.545,Soul,2,3,1
57,0.0714,0.674,200000,0.527,0.0,0.0756,-7.397,0.0388,90.027,0.272,Soul,2,8,1
40,0.347,0.793,238587,0.322,0.000577,0.151,-12.975,0.0395,95.592,0.881,Soul,2,3,0
45,0.111,0.699,160653,0.503,0.0,0.237,-9.094,0.0551,150.009,0.564,Soul,2,8,0
40,0.0458,0.573,233169,0.694,0.00935,0.215,-5.915,0.0378,153.933,0.805,Soul,2,11,1
48,0.606,0.675,156352,0.667,0.0562,0.136,-8.158,0.0745,173.899,0.319,Soul,2,9,0
47,0.0977,0.732,220867,0.589,0.0,0.184,-5.038,0.0481,91.82,0.271,Soul,2,5,0
41,0.0341,0.517,196800,0.691,0.918,0.0916,-8.459,0.0533,149.935,0.113,Soul,2,11,0
40,0.0367,0.612,263000,0.621,0.000164,0.102,-9.463,0.0536,126.967,0.151,Soul,2,1,1
51,0.0237,0.669,228160,0.719,0.0138,0.102,-7.227,0.0298,118.006,0.326,Soul,2,11,1
44,0.8,0.412,181067,0.411,8.83e-05,0.249,-9.016,0.0394,174.284,0.334,Soul,2,10,0
56,0.824,0.539,128000,0.101,0.00136,0.101,-17.58,0.0469,118.396,0.351,Soul,2,2,1
45,0.345,0.583,175733,0.707,0.0,0.385,-6.289,0.148,106.604,0.75,Soul,2,5,1
59,0.00125,0.581,302000,0.802,0.27,0.136,-4.801,0.171,172.995,0.492,Soul,2,3,1
41,0.115,0.61,215215,0.784,1.56e-06,0.0388,-5.689,0.0286,102.87,0.712,Soul,1,8,0
42,0.176,0.83,188120,0.364,0.0344,0.291,-12.166,0.185,82.023,0.64,Soul,2,7,1
51,0.245,0.726,193600,0.713,0.659,0.633,-8.425,0.0584,150.066,0.488,Soul,2,11,1
44,0.0105,0.592,244400,0.873,0.00484,0.073,-4.355,0.0304,114.009,0.294,Soul,2,8,0
47,0.631,0.487,164252,0.532,0.0,0.184,-7.496,0.0322,70.838,0.609,Soul,2,3,0
36,0.0189,0.485,227973,0.79,0.00866,0.135,-7.109,0.0804,182.103,0.657,Soul,2,11,1
48,0.796,0.751,147800,0.271,1.25e-05,0.238,-10.175,0.0536,125.534,0.494,Soul,2,0,1
39,0.593,0.384,221530,0.48,0.146,0.114,-9.827,0.0366,139.592,0.104,Soul,2,2,1
44,0.733,0.604,189893,0.497,0.0,0.603,-7.432,0.0753,110.032,0.633,Soul,2,2,1
46,0.232,0.724,191759,0.612,1.83e-05,0.183,-10.912,0.15,161.97,0.839,Soul,2,9,1
40,0.662,0.644,198529,0.483,0.00545,0.134,-6.2,0.0609,75.856,0.468,Soul,2,0,0
32,0.748,0.44,235040,0.278,5.5e-06,0.106,-11.885,0.058,128.337,0.072,Soul,2,0,0
46,0.255,0.786,517400,0.491,0.00279,0.0768,-11.51,0.0612,118.04,0.728,Soul,2,8,0
44,0.00587,0.672,142988,0.592,1.77e-05,0.106,-8.895,0.169,150.883,0.296,Soul,2,0,0
46,0.133,0.356,179725,0.442,0.000344,0.111,-7.02,0.0428,81.078,0.366,Soul,2,2,1
49,0.0455,0.725,245093,0.471,0.0,0.196,-8.635,0.241,135.88,0.12,Soul,2,3,1
42,0.414,0.789,336800,0.908,3.2e-05,0.611,-6.727,0.111,103.743,0.639,Soul,2,4,1
48,0.146,0.561,208275,0.829,7.28e-06,0.175,-3.295,0.239,78.003,0.611,Soul,2,9,1
51,0.174,0.766,178240,0.52,5.04e-06,0.0306,-10.709,0.0359,109.89,0.936,Soul,2,3,0
34,0.0264,0.753,241600,0.498,0.501,0.0376,-13.497,0.0428,92.411,0.942,Soul,2,5,0
45,0.229,0.598,204138,0.518,0.00115,0.103,-7.078,0.041,86.985,0.216,Soul,2,5,0
43,0.103,0.674,202307,0.535,0.000464,0.113,-6.718,0.0419,88.98,0.255,Soul,2,5,1
51,0.193,0.693,241853,0.676,8.18e-06,0.126,-5.024,0.15,143.058,0.461,Soul,2,3,1
50,0.154,0.62,379973,0.48,0.357,0.0676,-9.348,0.1,100.004,0.568,Soul,2,8,1
41,0.791,0.193,138815,0.507,0.0,0.22,-11.228,0.0384,75.245,0.64,Soul,2,9,0
54,0.215,0.687,245893,0.363,3.08e-06,0.305,-10.144,0.0857,137.365,0.519,Soul,2,11,0
46,0.0212,0.574,186250,0.639,0.0,0.189,-7.664,0.0692,155.842,0.668,Soul,2,8,0
44,0.109,0.529,123429,0.707,2.27e-06,0.11,-6.961,0.0677,139.972,0.109,Soul,2,10,1
37,0.355,0.773,234953,0.475,0.74,0.101,-8.573,0.0276,116.004,0.378,Soul,2,1,0
34,0.635,0.473,186344,0.549,0.0,0.106,-6.473,0.418,82.843,0.494,Soul,2,4,0
46,0.0696,0.654,176043,0.58,0.0,0.27,-3.846,0.0562,155.973,0.372,Soul,2,11,0
52,0.00877,0.529,176212,0.439,0.545,0.0455,-8.807,0.0288,154.955,0.601,Soul,1,3,0
49,0.0912,0.652,202680,0.56,0.0,0.231,-7.189,0.205,160.018,0.719,Soul,2,1,1
42,0.289,0.507,165818,0.742,0.00403,0.0712,-7.194,0.0872,110.203,0.0397,Soul,2,10,0
43,0.494,0.613,196081,0.536,7.91e-06,0.0744,-8.918,0.0875,105.105,0.587,Soul,2,6,1
54,0.0328,0.62,209653,0.768,0.0599,0.225,-5.681,0.103,172.09,0.748,Soul,2,11,1
55,0.681,0.765,181960,0.491,0.0145,0.104,-8.685,0.311,94.949,0.353,Soul,2,11,1
49,0.614,0.711,213028,0.463,0.125,0.364,-9.733,0.0361,90.034,0.65,Soul,2,4,1
38,0.11,0.34,179148,0.487,6.23e-06,0.0578,-8.231,0.0584,145.857,0.186,Soul,3,9,1
63,0.346,0.424,210133,0.484,0.0,0.588,-10.853,0.097,92.514,0.523,Soul,2,2,0
54,0.0374,0.736,209539,0.891,3.68e-06,0.347,-4.342,0.0586,130.055,0.0726,Soul,2,3,0
39,0.244,0.91,287387,0.413,0.00169,0.115,-7.84,0.07,95.471,0.736,Soul,2,7,1
44,0.305,0.587,276154,0.753,0.0274,0.129,-4.279,0.0622,156.022,0.307,Soul,2,10,1
44,0.227,0.675,280195,0.742,0.0,0.287,-6.326,0.032,96.052,0.793,Soul,2,8,1
61,0.182,0.84,182400,0.193,0.0,0.173,-11.186,0.0696,99.99,0.204,Soul,2,11,0
36,0.352,0.717,241770,0.316,0.00174,0.198,-13.215,0.0591,139.926,0.307,Soul,2,3,0
70,0.887,0.559,190430,0.157,0.0,0.107,-10.132,0.0414,130.877,0.348,Soul,2,4,0
38,0.18,0.495,214387,0.391,0.0,0.599,-9.061,0.335,173.599,0.674,Soul,1,2,0
59,0.38,0.73,157497,0.551,2.09e-05,0.0883,-9.427,0.0336,94.92,0.542,Soul,2,5,1
48,0.191,0.681,194120,0.514,0.0207,0.0983,-6.272,0.0676,150.979,0.145,Soul,2,4,1
63,0.0854,0.693,301133,0.489,0.00234,0.131,-9.709,0.0316,87.085,0.262,Soul,2,0,1
36,0.0416,0.638,189567,0.758,0.000117,0.156,-7.361,0.114,178.043,0.49,Soul,2,9,1
39,0.856,0.462,345120,0.248,0.014,0.181,-10.957,0.0365,99.042,0.276,Soul,2,0,0
44,0.0452,0.212,214400,0.753,1.15e-05,0.0734,-5.049,0.0514,176.734,0.32,Soul,2,2,0
41,0.811,0.684,283747,0.196,0.0,0.201,-8.866,0.0553,71.996,0.241,Soul,2,11,1
41,0.278,0.457,229907,0.587,0.0,0.0906,-7.863,0.0635,95.777,0.345,Soul,2,8,1
36,0.522,0.726,191399,0.639,0.00473,0.162,-11.488,0.0382,110.963,0.6,Soul,2,3,0
41,0.268,0.635,180193,0.883,8.08e-05,0.57,-4.409,0.253,76.11,0.488,Soul,2,2,1
40,0.12,0.51,212941,0.706,9.31e-06,0.666,-6.677,0.037,75.068,0.775,Soul,2,8,1
47,0.617,0.639,193827,0.544,0.0,0.479,-12.843,0.141,80.844,0.793,Soul,2,7,0
58,0.202,0.662,262333,0.531,1.16e-05,0.595,-5.3,0.0361,119.957,0.399,Soul,2,11,0
47,0.137,0.545,289347,0.644,0.000402,0.185,-8.111,0.415,176.176,0.614,Soul,2,9,0
44,0.0591,0.704,384747,0.563,1.4e-05,0.231,-9.211,0.0344,102.851,0.706,Soul,2,3,0
67,0.451,0.817,419640,0.405,0.0507,0.0468,-13.513,0.0811,121.467,0.898,Soul,2,1,1
45,0.545,0.822,158000,0.391,3.26e-06,0.18,-10.867,0.26,115.264,0.816,Soul,2,10,0
